weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3a_params-v_0 O3a_params-I01_spec1 O3a_params-I01_spec2 O3a_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
1.638868206607626288e-05 -4.137136750579984437e+03 -6.377873155376752312e-02 1.256444605206037679e-01 -5.814853553352370419e-01 1.693857129276415208e+02 5.979875645295624764e-01 1.112435607030508145e+00 5.148074192428044427e+00 -2.032875701129279733e-01 -5.483169563517042988e-02 1.659531714203942743e+00 -2.918008333850022495e+01 4.635257038848094879e+01 1.583711731148007473e+01 7.981460294058084060e+01 -2.656654749459480058e+01 2.557526160398837511e+00 3.677848707842712450e+00 5.103500839791952615e+01 -2.523122647642148308e+01 9.657387937331062489e+00 2.522943863416138299e+01 2.018212120088621475e+02
1.589896321441206916e-05 -4.137167087658192031e+03 -5.782413583926142298e-02 1.098382361192037082e-01 -5.638963275081905202e-01 1.860096754423067580e+02 6.024352920982403159e-01 1.105746591256253852e+00 5.145589451179136020e+00 -1.964974298746220427e-01 -5.290956614757247323e-02 1.693250386135309871e+00 -2.948684380896554558e+01 4.820831388808710471e+01 1.486378501618268544e+01 8.007469361656916362e+01 -3.139972838038150371e+01 2.760009715597311342e+00 3.362035754979064706e+00 5.047397537676268087e+01 -2.906297472597265141e+01 1.015656065384384910e+01 2.143184328518332649e+01 2.034165331659476692e+02
2.117732402756856801e-05 -4.136880410570767708e+03 -6.091899962792307610e-02 9.207146693268344895e-02 -5.561172357773740416e-01 1.923506453266653864e+02 6.304170906771631167e-01 1.092200096265926401e+00 5.151379295991326046e+00 -1.906466262033699177e-01 -5.271064978300010750e-02 1.704788996281084268e+00 -2.993759153874540857e+01 4.753947582434925323e+01 1.623364867642484910e+01 7.573049631863703723e+01 -2.914348519974805640e+01 2.152750310905893194e+00 3.334565682309165169e+00 5.141273516260169885e+01 -2.978304407133663290e+01 1.057846342261536954e+01 2.548024781082469659e+01 2.076232598417546740e+02
2.375752920695102342e-05 -4.136765442059170709e+03 -7.887877691517282408e-02 1.428287672269077102e-01 -5.469789796729824793e-01 1.586449659322288142e+02 5.732942832594168925e-01 1.124754055139969067e+00 5.145159637665334351e+00 -2.014012183469384709e-01 -5.160341375783428219e-02 1.453863101287792725e+00 -3.108882303691387960e+01 4.640000234128582690e+01 1.661452029419596599e+01 7.995226017884537839e+01 -3.067160025374499810e+01 2.439484890454313160e+00 3.560275464073003882e+00 5.002392105560027602e+01 -2.899680414310785181e+01 9.606981679809223351e+00 2.477625717185505394e+01 1.987537023707333219e+02
1.508769300299765002e-05 -4.137219462180064511e+03 -6.843933093243637078e-02 1.220385568669292431e-01 -5.835274440319757616e-01 1.904458109816075648e+02 5.906149785062659863e-01 1.124193782058261482e+00 5.151139401815238550e+00 -1.984883525005542992e-01 -4.801146289238844567e-02 1.800850690015677324e+00 -2.974366078533037694e+01 5.031259817445543803e+01 1.529253524790796703e+01 8.024367387820686304e+01 -2.941945702566988530e+01 2.749485090316361457e+00 3.156479748055440737e+00 4.697314655409634554e+01 -2.952183732877765010e+01 9.799568098136312244e+00 2.336543992713613349e+01 2.052222836500744449e+02
1.199130398473072728e-04 -4.135146574746507213e+03 -4.268380818173252156e-02 1.037745414815464950e-01 -5.917459055824254577e-01 1.832770108271867002e+02 6.164410553515706770e-01 1.095005463429650217e+00 5.148724854822727792e+00 -2.013249600684745566e-01 -5.195968884842261382e-02 1.676049959092996477e+00 -2.973624795641688934e+01 4.935704792280493081e+01 1.682165311419536735e+01 8.097268376606392337e+01 -3.102483202197345236e+01 2.068933424910213148e+00 2.572940878921348151e+00 5.362828198782487732e+01 -2.720669726401075650e+01 1.066668290875028013e+01 2.525453221959406136e+01 2.031473619630554879e+02
2.413408012586352097e-05 -4.136749716603964771e+03 -5.677812258711904814e-02 1.265989938364260048e-01 -5.783927192948428164e-01 1.838577842235552566e+02 5.714401816707815884e-01 1.126321585126714986e+00 5.143642338116804602e+00 -2.038918232905135852e-01 -5.165277746789653790e-02 1.774104274207917387e+00 -3.113776058186871865e+01 4.745612556021794148e+01 1.477542637632756062e+01 7.858178288328842598e+01 -3.162298023104889921e+01 2.614656962668604478e+00 3.795891532660911061e+00 5.042084846102190454e+01 -2.807864264729968795e+01 9.424941888102056353e+00 2.554745314495876585e+01 2.047564774141154089e+02
2.678261511084968161e-05 -4.136645588571518601e+03 -7.491313011280216483e-02 1.471891520939649090e-01 -5.623288364639940085e-01 1.831955723505617755e+02 5.512446872449935364e-01 1.165173734948962148e+00 5.152210519713016801e+00 -1.847156390496396128e-01 -4.682910841027032589e-02 1.864574678216665227e+00 -2.936470617067195121e+01 4.744559719715801549e+01 1.524448544964018737e+01 7.901147180577039819e+01 -2.802818395206745095e+01 2.249445317358489405e+00 4.196858642207090817e+00 5.067552033561084812e+01 -2.934318357547891765e+01 1.036701996060529396e+01 2.543858093048201141e+01 1.979550092054616073e+02
4.117212940547687860e-05 -4.136215580001946364e+03 -5.014261753490782680e-02 1.243271253658477515e-01 -5.838577974280592109e-01 1.889011264442043228e+02 5.863492201936003623e-01 1.113763586424012297e+00 5.145319489485737918e+00 -2.095594249476058213e-01 -4.448592712362908763e-02 1.890162773612151126e+00 -3.020629247402499118e+01 4.559259500955170807e+01 1.610624197900612131e+01 8.220407900166514992e+01 -3.119508803794232676e+01 2.495332295677998857e+00 3.793952995350124979e+00 4.962598891496905651e+01 -2.730212991501693409e+01 9.128938163784017235e+00 2.539979475093123540e+01 1.991840768097408159e+02
6.191635329684720300e-05 -4.135807557224889024e+03 -3.366850757961464824e-02 5.226379184669205369e-02 -5.695566602131276746e-01 1.898754200552413636e+02 6.830114490898532287e-01 1.050805602464674804e+00 5.151993005154547944e+00 -1.935580051898695420e-01 -5.784033251978826229e-02 1.556470243816158172e+00 -2.929237552389591315e+01 4.726917649328976267e+01 1.584325922688367783e+01 7.650859777931606232e+01 -2.799079185680426463e+01 2.219123686049262467e+00 3.614645227444479580e+00 4.944985824402914432e+01 -2.624442168452046076e+01 9.588073941015796464e+00 2.538465473091811120e+01 2.025049753412787652e+02
5.635175833094301280e-05 -4.135901728114909019e+03 -7.940161203716895877e-02 1.302734547684115396e-01 -5.482869769250040548e-01 1.875488534610272495e+02 5.733002410420076078e-01 1.141748964792701271e+00 5.146499444388835443e+00 -1.836396729909166581e-01 -4.625053109989152311e-02 1.837430519105081927e+00 -2.988768741055338296e+01 4.656841821620494670e+01 1.591171841385663477e+01 8.108868136650070824e+01 -3.151524702066754458e+01 2.273199737524933539e+00 3.403467246668845370e+00 5.235330683633676330e+01 -2.820280736135177335e+01 9.643243670313550453e+00 2.391646322133222924e+01 2.025909522143300876e+02
3.289307416855795130e-05 -4.136440079434634754e+03 -7.735676777573304019e-02 1.477215627189714942e-01 -5.707599769522841981e-01 1.736871334068206636e+02 5.559071484314502820e-01 1.151463900311717303e+00 5.144333706520212601e+00 -1.942822624373417018e-01 -4.831226204086225273e-02 1.753303771836118852e+00 -2.968168163783192881e+01 4.891614522529563658e+01 1.448412669046062007e+01 7.857622323936719511e+01 -3.120172814685417961e+01 2.519207749942853347e+00 4.333244778586764490e+00 5.014093584096590916e+01 -2.919011002124096876e+01 9.299575744282417844e+00 2.473234477348274041e+01 2.044828873589136151e+02
1.756845168083313871e-05 -4.137067236783224871e+03 -6.998424766385753781e-02 1.458994358488810705e-01 -5.756779477559881286e-01 1.634304558174839883e+02 5.523767060799318340e-01 1.151813829380055498e+00 5.149307735331758451e+00 -2.066134872158347235e-01 -4.528947488610302052e-02 1.578777170841825894e+00 -2.949781110840265796e+01 4.707601872606903726e+01 1.718637700311909100e+01 8.206917045889605333e+01 -2.991439338982945628e+01 1.788121614855753272e+00 3.830841332644330244e+00 4.990968747069335620e+01 -2.831381151894430559e+01 1.021713247962552273e+01 2.609390848555081988e+01 2.005038253332745910e+02
1.800636503483258181e-05 -4.137042616250215360e+03 -7.683929168645024788e-02 9.685118703402506579e-02 -5.320602294788234765e-01 1.793127557866808388e+02 6.188023899447029352e-01 1.084569964733786973e+00 5.144418765969345664e+00 -2.021432107893139651e-01 -5.683642222642104613e-02 1.584917485364337519e+00 -3.042163599237710514e+01 4.864325006303615595e+01 1.652773687989694906e+01 8.033813228380326166e+01 -3.088785528502367583e+01 2.417949838371624693e+00 3.646158329711268742e+00 5.034030559548807560e+01 -2.948456100857873707e+01 8.645699604483581879e+00 2.480768683937839469e+01 1.999276565779388761e+02
2.741710107313160311e-05 -4.136622174613186871e+03 -8.442530641500430033e-02 1.453419426870347919e-01 -5.755285373595144804e-01 1.707663577716189423e+02 5.480197485886199038e-01 1.152398877327798887e+00 5.148608158080873132e+00 -1.912363525841953571e-01 -4.743238039892028191e-02 1.807354079584575057e+00 -3.053387313950307203e+01 4.716721917996458302e+01 1.527638020272870101e+01 8.219234882820158816e+01 -2.770879484387586444e+01 2.578892425729062410e+00 3.802731301978501399e+00 5.128956872655432164e+01 -2.745034862310157564e+01 9.791021071545502608e+00 2.518658911738336315e+01 1.995862198282034683e+02
2.257471864078469206e-05 -4.136816510922735688e+03 -5.725073840329562846e-02 1.033021139531031529e-01 -5.798853834115740291e-01 1.773466926908238008e+02 6.337411738127692873e-01 1.081977478728746611e+00 5.146889413866057694e+00 -2.067633319783563906e-01 -4.783198758981344056e-02 1.576671124562335713e+00 -3.220391255408227948e+01 4.712830854339878073e+01 1.552914077930966918e+01 7.924998640088276147e+01 -2.997598212635850246e+01 2.214441981952641747e+00 3.295808687329593312e+00 5.140033089773388042e+01 -2.822369511315477553e+01 9.783997767544349244e+00 2.612199144436921827e+01 2.022772342502578908e+02
6.807982846533359056e-05 -4.135712660593993860e+03 -7.112356633314835530e-02 1.490363120792882190e-01 -5.911340159947191530e-01 1.757188113998405470e+02 5.420495924008569277e-01 1.153308060337012497e+00 5.145791327362229772e+00 -2.020916538938921647e-01 -4.351613735139148176e-02 1.813418007021509570e+00 -2.946363425447640338e+01 4.898737240021056039e+01 1.527288069498089484e+01 7.972292255265867311e+01 -2.844407020568471012e+01 2.655363429707069400e+00 3.510658417327006120e+00 4.940766276387387279e+01 -2.790960607470688615e+01 9.350465663716779119e+00 2.609097802686077827e+01 1.947948510617547697e+02
2.063310236450858015e-05 -4.136906444861657292e+03 -7.241074027859703555e-02 1.492443357487829025e-01 -5.750255366536571877e-01 1.672467491295678883e+02 5.527096234422571586e-01 1.146922070166462193e+00 5.147680386442123002e+00 -2.060496473273483176e-01 -4.724019334918638791e-02 1.570271689723043096e+00 -2.972272436696081854e+01 4.708564182650653862e+01 1.633212279616980211e+01 7.973227138360061872e+01 -3.121934608555403656e+01 2.790989122848475112e+00 3.692168552266616999e+00 5.446372873609206522e+01 -2.940884495194632109e+01 9.588532970739471750e+00 2.570858036160650428e+01 2.044414296266513418e+02
1.598497596321756168e-05 -4.137161692279849376e+03 -5.594070724219117607e-02 1.312133072213941543e-01 -5.907286370778455087e-01 1.674254282422866993e+02 5.842612237304556366e-01 1.134235374196601365e+00 5.151757506609964565e+00 -2.017010518228576910e-01 -4.406602773148637908e-02 1.596644742546492246e+00 -2.922103565053561169e+01 4.626811980202683117e+01 1.670132116991529614e+01 7.624977070713379135e+01 -2.988416127191433702e+01 2.167223322737110713e+00 4.054077241065212611e+00 5.270639870045046393e+01 -2.717913649419710964e+01 1.096362535318728959e+01 2.578639103411428835e+01 2.006113801457023555e+02
9.805922450042239326e-05 -4.135347769930878712e+03 -5.741599054452443951e-02 1.051900469806976435e-01 -5.684829823138723981e-01 1.862156897195347369e+02 6.175510771437857649e-01 1.095124168438343482e+00 5.148755773605174113e+00 -1.936282150927652879e-01 -4.734757176318993288e-02 1.670487765717608042e+00 -3.026766223464349537e+01 4.848700069868383622e+01 1.485143569026159405e+01 8.400781496752196631e+01 -2.976385516618645966e+01 2.363180976612921924e+00 3.082544367676520736e+00 4.943014168984116452e+01 -2.936231971228932025e+01 9.154527513066224031e+00 2.497736484596702056e+01 2.021015718454528667e+02
2.099444025710359968e-05 -4.136889083905642110e+03 -6.554074329365740248e-02 1.483514462842584203e-01 -5.808056659149065659e-01 1.913057164178251526e+02 5.482522244230285668e-01 1.155175452121796953e+00 5.146740680722679429e+00 -2.099979169819683467e-01 -5.142926450193296972e-02 1.915868903693534353e+00 -2.997178976345838919e+01 4.385884656216332189e+01 1.612589476771497488e+01 8.190435056399336133e+01 -3.060404056202324341e+01 2.089555753180705189e+00 3.422826953310420528e+00 5.083895863986853669e+01 -2.838967813705997401e+01 9.909195936940173866e+00 2.452014437862026597e+01 1.948436739032118794e+02
1.447387675834085897e-05 -4.137260996136936228e+03 -7.159101162677306007e-02 1.404112808672733081e-01 -5.708131302301664434e-01 1.555869935717898329e+02 5.672961772814031356e-01 1.138277567911531563e+00 5.149269879790097981e+00 -1.963535455894351855e-01 -4.710752475817048257e-02 1.479351269488581977e+00 -3.156408474968051792e+01 4.602689285493644178e+01 1.560840093268323159e+01 7.868588669271359493e+01 -2.781188162843568534e+01 1.802558052191982618e+00 4.229984894858151989e+00 4.923568641515774402e+01 -2.831821364758550885e+01 9.313130185602979338e+00 2.402983228534672122e+01 2.056150069707483112e+02
5.091305998804383456e-05 -4.136003222086708774e+03 -5.693895751326215338e-02 1.247610800992900171e-01 -5.709239605730807021e-01 2.001483196403198690e+02 5.967047046524400766e-01 1.102664797919659323e+00 5.143889677244901648e+00 -2.071817676390099727e-01 -5.711074678008420946e-02 1.991367682499777692e+00 -2.923480264498707015e+01 4.724356623835157620e+01 1.635115399764275423e+01 8.196129448242406568e+01 -2.520346973208813779e+01 2.153090702409765633e+00 3.444372728270805872e+00 5.325245982065040806e+01 -2.843572062646512677e+01 1.039937291207204595e+01 2.502188480281408545e+01 1.966276160502240486e+02
3.970144434549848411e-05 -4.136251953990121365e+03 -5.939687207626649645e-02 1.486464750897036058e-01 -5.956181562848823496e-01 1.689274208199044836e+02 5.473321771024131088e-01 1.160059704905669342e+00 5.146669625162740402e+00 -1.973596753549924365e-01 -4.934965420147774395e-02 1.675528832242136890e+00 -2.984583535310355273e+01 4.751859620717424804e+01 1.629952801270562190e+01 8.078612049852962684e+01 -3.061969348770477950e+01 2.294997975110124599e+00 3.419080326562684569e+00 5.015714740127263838e+01 -2.782853034281035320e+01 9.156131517353172100e+00 2.264273926814863813e+01 2.022684345132570343e+02
1.906564976962591904e-04 -4.134682868191122907e+03 -5.905596776299652795e-02 1.463160819747742758e-01 -5.845319540741522601e-01 1.830482640645351466e+02 5.570392042981250347e-01 1.138716127420698276e+00 5.144267204664374482e+00 -2.022008610501069281e-01 -4.938407006821288192e-02 1.897189974118407951e+00 -2.925280336306406070e+01 4.502967284367698397e+01 1.634652084960308471e+01 8.370148439609315005e+01 -2.992313450926889118e+01 2.390203751138186838e+00 3.575198930194312119e+00 5.359913310785768914e+01 -2.620959148536752537e+01 9.728524952104745438e+00 2.521683064968294019e+01 2.018919088048167794e+02
1.929032085829625131e-05 -4.136973738098471586e+03 -6.661252680953885785e-02 1.267082085263223357e-01 -5.585100276951644460e-01 1.577442622958743073e+02 5.772660461020933109e-01 1.134334710559781412e+00 5.148622983556293775e+00 -1.936362426835307460e-01 -4.625674820628145056e-02 1.460965495547306370e+00 -3.092259490688397250e+01 4.857175770329669007e+01 1.573447916577774919e+01 8.318806813824220114e+01 -3.046342127478922635e+01 2.287671391467349657e+00 3.212373327693973657e+00 4.959846015122504070e+01 -2.953665891489436035e+01 9.478663260176102057e+00 2.514405134814745679e+01 2.033786757143984971e+02
3.146877421923901651e-05 -4.136484345799104631e+03 -7.219868330922765698e-02 1.424369730528700917e-01 -5.657814204763300658e-01 1.863746212488335630e+02 5.751360668889821115e-01 1.135133228393137461e+00 5.150610195030840721e+00 -2.015334418114684834e-01 -4.712518271257959412e-02 1.910683966147128210e+00 -2.890792420007002761e+01 4.812023940650090026e+01 1.530270702418379258e+01 8.081201352558397843e+01 -2.779129003467903658e+01 2.305019351675707817e+00 4.095382729366270347e+00 5.425184426362017120e+01 -2.749630104479132342e+01 7.903533878969692950e+00 2.413210167651435967e+01 2.012880249149113752e+02
2.441265253696553862e-05 -4.136738240014154144e+03 -7.489626981351417412e-02 1.498869213265300593e-01 -5.828557604163955297e-01 1.780369685738165799e+02 5.561963879776374853e-01 1.153495479130317358e+00 5.147523025293615717e+00 -1.934360092093971861e-01 -5.045973713648299608e-02 1.917848144821384881e+00 -3.001880338637801060e+01 4.376041780728057518e+01 1.623911554580925554e+01 8.051761058296169438e+01 -2.693962873591357265e+01 2.416644868053374751e+00 3.115970013111257764e+00 5.105486671568981905e+01 -2.610080562102899648e+01 9.976580422446090779e+00 2.378318381162636186e+01 1.996836547957076107e+02
1.425424899519411348e-05 -4.137276286521280781e+03 -5.058840563200016349e-02 1.137729342781122199e-01 -5.730331688545526880e-01 1.848125039516800996e+02 5.923799068561490522e-01 1.120083064844070941e+00 5.146351006456801436e+00 -1.910080704268946050e-01 -5.404505436175499611e-02 1.759361557443589019e+00 -3.001309579809048955e+01 4.516139866076696308e+01 1.538524061772994500e+01 8.236924743079265454e+01 -2.679566932989817474e+01 2.612877860589501999e+00 3.161451848032736933e+00 5.275433950257190929e+01 -2.772204867498837189e+01 9.306943782176668734e+00 2.440326446342822209e+01 2.000742971045906700e+02
